;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38
r2;0,9465492713147363;0,9450449297279792;0,9457713127357662;0,9447802760027304;0,9446218730229378;0,9438492583617675;0,9424418548871508;0,941564233417457;0,9390333486486759;0,9376199255318272;0,9370800831154459;0,9348388920071613;0,9328276805580852;0,9300772220897406;0,9297053195659191;0,928618689366385;0,9272658983384867;0,9264832793882849;0,9250716294365584;0,9227196557552545;0,9245728520100309;0,9208456867243345;0,9192820458653449;0,9190125355206331;0,9175094275641318;0,913448487252567;0,9157299657010786;0,9129340602789456;0,9070095707613683;0,9107479676585926;0,9121423040356984;0,9107884449057585;0,9100698038809438;0,9092185537674822;0,9110918509741945;0,9075752460679779;0,9111323225325209;0,9091225944795414
RMSE;4682,018854939846;4747,448114314911;4715,96842726977;4758,865812165014;4765,6865516099415;4798,815926960714;4858,5842509244185;4895,484907607076;5000,374295492225;5058,00538780343;5079,844442569631;5169,524207865037;5248,6971598180035;5355,076508871303;5369,298807964214;5410,639541656538;5461,669078766327;5490,974239061978;5543,441736744582;5629,772783542285;5561,861712171084;5697,622034529068;5753,623189198777;5763,220612479645;5816,456733247951;5957,906380105092;5878,857435677168;5975,5858347666635;6175,5475410172185;6050,139664617428;6002,694598126047;6048,767590703791;6073,081557388693;6101,756771297973;6038,472983436244;6156,73547802535;6037,098451224488;6104,980808873579
eqs;7552,0;7050,0;6163,0;5474,0;4871,0;4517,0;3845,0;3376,0;2304,0;2090,0;1913,0;1451,0;1194,0;916,0;861,0;664,0;548,0;486,0;422,0;306,0;288,0;267,0;167,0;157,0;141,0;93,0;85,0;74,0;54,0;49,0;44,0;29,0;26,0;24,0;15,0;8,0;4,0;2,0
