;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39
r2;0,9448827146815535;0,9439952097389043;0,9442327014936011;0,9431568583528075;0,9424389470962177;0,9426127855609295;0,9427566526957216;0,9421710076943006;0,9410001169190558;0,9409279774437078;0,9404534129201314;0,9387058011246034;0,9384570471443999;0,9385100139957813;0,9381900294342452;0,9365356165782971;0,9358145615750443;0,9361106491696443;0,9354428218723843;0,9335136833015579;0,9340501533931599;0,9331882266229328;0,9323644056812553;0,931158549016397;0,931197727296435;0,9288101242197716;0,9291178033831968;0,927926657106273;0,9280084639065008;0,9266708754466099;0,9264093794275858;0,9261113141184747;0,9244180873493334;0,9239647802445219;0,9236443511028635;0,9221682211335614;0,9190038850502485;0,9168239044667781;0,9130917657010873
RMSE;4771,099667734361;4809,358671095065;4799,150647165467;4845,221278527643;4875,722098041438;4868,354017427277;4862,247817057546;4887,056856926129;4936,284191460784;4939,30108020707;4959,101723724274;5031,346946295476;5041,546119655905;5039,376153053895;5052,471213594521;5119,642220803785;5148,643663448836;5136,7545831968455;5163,531713347625;5240,113772292753;5218,930029635182;5252,923536328791;5285,2098376477525;5332,11597836434;5330,598485192517;5422,3019331106925;5410,571783144073;5455,843603109182;5452,746398151208;5503,168739990893;5512,972321229987;5524,125680525376;5587,06235442825;5603,791680788849;5615,58707217014;5669,608327666484;5783,712190703234;5861,028649901019;5991,078949274208
eqs;7518,0;6997,0;6141,0;5446,0;4837,0;4495,0;3833,0;3358,0;2294,0;2084,0;1907,0;1448,0;1195,0;918,0;870,0;666,0;549,0;488,0;422,0;307,0;290,0;266,0;168,0;158,0;141,0;93,0;86,0;81,0;74,0;54,0;49,0;44,0;29,0;26,0;24,0;15,0;8,0;4,0;2,0
