;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38
r2;0,9458348748903888;0,9455666167491945;0,9460911387094815;0,9447367933514971;0,944073675403814;0,944859631010401;0,9439475368783102;0,943196876619196;0,9404245127010324;0,9404045549195801;0,9399476356268484;0,9390357831412156;0,9372244449231266;0,9359459415209858;0,9343885165193013;0,9342003502961548;0,9336554532730925;0,932465720352007;0,9317699090050677;0,9294872873868035;0,9299302002226448;0,9291889442084241;0,928758055159376;0,9292183374463929;0,9291333336926028;0,9237443045844659;0,9228368866859537;0,9233579210238659;0,9188866923518387;0,9212740164625246;0,9184213896907139;0,919618481385672;0,9186719348672873;0,9169036045079745;0,9137458001018406;0,9122463244856854;0,9069076855679511;0,9114843359002294
RMSE;4713,203792734792;4724,860681640527;4702,041115712299;4760,739122706615;4789,216639003922;4755,445153950369;4794,614494865861;4826,612701640417;4942,994700689623;4943,822582690899;4962,738580586153;5000,27445816169;5074,013565142492;5125,422477463448;5187,358602393361;5194,791652225462;5216,2567393941345;5262,819547462606;5289,861707128851;5377,619306373705;5360,703430078292;5388,983800139354;5405,355059755507;5387,865216871707;5391,099468027531;5592,326075533037;5625,50110235931;5606,476183396612;5767,696492968204;5682,185279737;5784,215895513714;5741,620007943552;5775,326789625572;5837,776124146756;5947,664583723545;5999,14005510217;6178,9297417980015;6025,129825138916
eqs;7552,0;7050,0;6163,0;5474,0;4871,0;4517,0;3845,0;3376,0;2304,0;2090,0;1913,0;1451,0;1194,0;916,0;861,0;664,0;548,0;486,0;422,0;306,0;288,0;267,0;167,0;157,0;141,0;93,0;85,0;74,0;54,0;49,0;44,0;29,0;26,0;24,0;15,0;8,0;4,0;2,0
