;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39
r2;0,9442876145636002;0,9440008702041321;0,9440519433125988;0,943388385320363;0,9434523584300551;0,9430078771053663;0,9417206036142077;0,9410038133174932;0,938875188030933;0,9378374497808893;0,9376492438625285;0,93484747946327;0,9338743403057734;0,9312352630427855;0,9311796959372435;0,92796724777915;0,9272142581722294;0,9245035344031656;0,9248764445229801;0,9238694728360286;0,9207819670476424;0,9210374737308076;0,9204511391065353;0,9194458058466414;0,9170082669401781;0,9155401515121178;0,9129898490163137;0,9156864644881978;0,9123201875313567;0,9088596764994161;0,9120686218535866;0,9114714596734226;0,9119082683269663;0,9106870168743207;0,9112163596379916;0,9107619796081493;0,9094348299006031;0,9120628511338188;0,9092962346063835
RMSE;4796,787245949389;4809,115621390711;4806,922082733485;4835,343710314035;4832,610884075678;4851,56658890698;4906,0514903019175;4936,129557603756;5024,390057061638;5066,861006745817;5074,525529167131;5187,285963221832;5225,881869124605;5329,144206996423;5331,296947870512;5454,307060310459;5482,741064147437;5583,903311446667;5570,095567287797;5607,302656399574;5719,875903342434;5710,644123601726;5731,807045638122;5767,912429223392;5854,529467854649;5906,085481541141;5994,590768410814;5900,967596960379;6017,614818632929;6135,216069829323;6026,241325798281;6046,669495693405;6031,733613738745;6073,3998880487725;6055,375140170149;6070,850570943613;6115,826874359095;6026,43906624165;6120,5047255902
eqs;7518,0;6997,0;6141,0;5446,0;4837,0;4495,0;3833,0;3358,0;2294,0;2084,0;1907,0;1448,0;1195,0;918,0;870,0;666,0;549,0;488,0;422,0;307,0;290,0;266,0;168,0;158,0;141,0;93,0;86,0;81,0;74,0;54,0;49,0;44,0;29,0;26,0;24,0;15,0;8,0;4,0;2,0
