;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39
r2;0,9448785590515979;0,944372416547283;0,9445647854913705;0,9435977364503786;0,9428169027103951;0,9429192459220767;0,9415100435531042;0,9411382379562551;0,9388664913443531;0,9382625961309521;0,9374855144036309;0,9350166485765797;0,9334812236738287;0,9302110733048244;0,9283639504829668;0,926730306356865;0,9254155969737485;0,9240089808584325;0,922675135915738;0,9225536782517808;0,9228508341418202;0,9189204881548872;0,9198783353517305;0,9184590301592506;0,917430326404542;0,9144547982459555;0,9128706113903864;0,9121156978263614;0,9081737595318082;0,912059797508801;0,9126331396744671;0,9111487657661886;0,910252524628946;0,9110535029761541;0,9102196421844692;0,9147422914664401;0,9046991111308986;0,9080001843670988;0,9063980367902436
RMSE;4797,310427417549;4819,285308419366;4810,94516801442;4852,726416981412;4886,201564428484;4881,827076734142;4941,720631223209;4957,402372490078;5052,161232488739;5077,053295974203;5108,905527403357;5208,810931647226;5269,988489235074;5397,974151113075;5468,94247057443;5530,949953099041;5580,3514281977305;5632,726643905166;5681,946282902352;5686,406977039798;5675,487328007468;5818,259718043137;5783,790090646861;5834,793322138433;5871,4832305007885;5976,3409828979175;6031,42420048558;6057,4968261949625;6191,857357152992;6059,423007317883;6039,637950599749;6090,728956882423;6121,3704289607695;6093,99320188638;6122,491726181734;5966,290135674689;6307,917673536907;6197,706694145351;6251,439316775132
eqs;7538,0;7031,0;6165,0;5468,0;4861,0;4521,0;3842,0;3377,0;2315,0;2095,0;1913,0;1455,0;1201,0;919,0;866,0;666,0;550,0;488,0;421,0;307,0;290,0;266,0;168,0;158,0;140,0;93,0;86,0;81,0;74,0;54,0;49,0;44,0;29,0;26,0;24,0;15,0;8,0;4,0;2,0
