;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70
r2;0,9437091703846305;0,9446662254352665;0,941219156755784;0,9434474785028422;0,9417641712467315;0,9395454655751704;0,9426497297570292;0,9401252204552586;0,9425364152688108;0,9371486970496553;0,9377346582702131;0,9393153590217347;0,9411528724763726;0,9418870131369578;0,9343168549090974;0,9365675101036308;0,9384230330620174;0,9407140972924664;0,9348721492915579;0,939933014459373;0,9316466325117404;0,9349929454294682;0,9407424585724575;0,9329692874755249;0,9341255218538785;0,9395397416332939;0,9291604607810195;0,9368057478296623;0,9384376469055414;0,9300623716028419;0,9306526549873978;0,9370510959075081;0,9322984714927632;0,9366958924684885;0,9377691140213344;0,9341342392132058;0,9266242618949269;0,9356972329957762;0,9279410120645265;0,9284918474905517;0,9349545638015777;0,9338461772148097;0,9295282758363315;0,936009607118115;0,9242853126965861;0,932951578104752;0,9257704338768782;0,9325798917969655;0,9257026424431187;0,9287083318391078;0,9312018366977528;0,9300600174117327;0,921155472685472;0,9238545154531685;0,9223748791919136;0,9267002315678049;0,927880376355233;0,9231963026000061;0,92162391845734;0,9205437749554011;0,9182089682429639;0,9222091338964842;0,9184974420627303;0,9178544399618778;0,9167650174196386;0,915549098355949;0,9142062036219889;0,9143590302353725;0,9128975972682383;0,9121815714290431
RMSE;4821,624709337302;4780,460429117923;4927,112577592643;4832,819401000038;4904,217351448877;4996,766093067164;4866,786713775161;4972,749050131863;4871,59231717962;5094,853752061854;5071,048537365416;5006,266592983616;4929,889826698991;4899,04217514884;5208,366649400492;5118,355641234094;5042,93912949205;4948,23478442601;5186,303794235462;4980,72424740584;5313,18009647296;5181,491903275116;4947,051070814529;5261,523292783867;5215,947041903545;4997,002638778652;5408,943478302588;5108,734920856288;5042,340682539646;5374,40053846217;5351,67213225718;5098,808090498971;5287,7853390464625;5113,173443417414;5069,6452609977805;5215,601909841434;5504,917577773625;5153,347278885081;5455,300251683375;5434,409468631567;5183,021312269189;5226,994609017842;5394,882968695413;5140,814909086507;5591,967593890569;5262,218288478761;5536,853599707743;5276,783816411061;5539,3813363209865;5426,177146076578;5330,439290629017;5374,490992340739;5706,375630672847;5607,85346339287;5662,076384729168;5502,067077715799;5457,595013600079;5632,038868508552;5689,398485981368;5728,468685564864;5812,024317858406;5668,117999194692;5801,76587158955;5824,606986780788;5863,103029576696;5905,7726570166105;5952,542739142014;5947,2386701511805;5997,767782629255;6022,369669656189
eqs;7518,0;6997,0;6141,0;5446,0;4837,0;4495,0;3833,0;3358,0;3238,0;2294,0;2084,0;2029,0;2010,0;1907,0;1448,0;1195,0;1192,0;1144,0;918,0;870,0;859,0;666,0;663,0;549,0;488,0;481,0;479,0;479,0;422,0;307,0;290,0;266,0;261,0;258,0;257,0;255,0;168,0;164,0;158,0;154,0;141,0;136,0;93,0;91,0;86,0;85,0;81,0;74,0;54,0;49,0;47,0;44,0;44,0;29,0;28,0;26,0;24,0;15,0;15,0;15,0;15,0;8,0;8,0;8,0;8,0;4,0;4,0;4,0;2,0;2,0
