;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39
r2;0,944526452823317;0,9442696451495112;0,9442105721306998;0,943606830068779;0,9443087963075154;0,9438917691726606;0,9428393199798571;0,9426503901280546;0,9416752622074439;0,9406170823326274;0,9407663422090954;0,9396160903117783;0,9382912967610596;0,9376303391603827;0,9374064832337312;0,9363278925163282;0,9357562312737929;0,9353977404218868;0,9343655906905668;0,933979233749392;0,9333171915052583;0,9327713832513392;0,9315764845843779;0,9320237176092885;0,9308616326512865;0,9294910570975425;0,928574899458541;0,9274091532775122;0,927205930792565;0,9263215844279113;0,9250590492112454;0,9250844352440907;0,924078901149667;0,9233580282031826;0,9231450415028097;0,921720173597253;0,9184352187728451;0,9146357406332426;0,9124822212906787
RMSE;4786,49432094348;4797,560758934137;4800,102742887711;4826,00572950832;4795,875294526538;4813,798052813413;4858,735670554752;4866,758693905589;4907,9595748121465;4952,28175469116;4946,054020691043;4993,846556770666;5048,3306195422165;5075,294767016416;5084,39468174408;5128,01387773695;5150,982618691662;5165,334292717743;5206,434030910152;5221,735382695115;5247,851302353519;5269,284736761363;5315,905733927037;5298,504214628062;5343,602437815106;5396,307399828079;5431,252699008558;5475,395699260604;5483,054693983967;5516,259881021884;5563,321763794115;5562,379404310174;5599,584749313755;5626,1060494441035;5633,918051055606;5685,9037840283545;5803,980133893765;5937,622978967328;6012,051920967134
eqs;7518,0;6997,0;6141,0;5446,0;4837,0;4495,0;3833,0;3358,0;2294,0;2084,0;1907,0;1448,0;1195,0;918,0;870,0;666,0;549,0;488,0;422,0;307,0;290,0;266,0;168,0;158,0;141,0;93,0;86,0;81,0;74,0;54,0;49,0;44,0;29,0;26,0;24,0;15,0;8,0;4,0;2,0
