;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38
r2;0,9446771314224641;0,9449480840301031;0,9424675015213275;0,9428201337618162;0,9418582099836057;0,9417749108904614;0,9409961110569767;0,9405102037083897;0,9370384226432315;0,936049674469294;0,9371628798330448;0,9352680064391884;0,9354246998544153;0,9336016242346845;0,9317435546493894;0,9308044619788642;0,9316248824561104;0,9315774369015027;0,9312426233388238;0,9306136183448518;0,9294610356939494;0,9297465197869998;0,9277318424509311;0,9285329332285399;0,9270967125423591;0,9247091795642205;0,9247198000423544;0,9229638369552292;0,9209300123307786;0,9221478831942224;0,9206973238653892;0,9195458242103812;0,9186574511647796;0,9152859875595776;0,9163473827473073;0,9098571601025166;0,911452972017986;0,9074413341518194
RMSE;4763,308266604861;4751,629416804668;4857,5016915733095;4842,59233990627;4883,155366041599;4886,6521351197425;4919,224710800003;4939,438518140932;5081,525895037103;5121,270588975696;5076,501042550784;5152,4743008274445;5146,234357285861;5218,3724306374515;5290,883231762441;5327,155676266514;5295,480658711432;5297,317609460286;5310,262530537822;5334,496855704696;5378,620249807011;5367,725084887362;5444,1468901903;5413,8886853823715;5468,017545901287;5556,833165129639;5556,441229524955;5620,871604999739;5694,5862968492065;5650,560847853096;5702,959202687396;5744,21435842834;5775,841030257512;5894,323522928825;5857,281678122633;6080,257348010823;6026,197177045447;6161,194033722101
eqs;7552,0;7050,0;6163,0;5474,0;4871,0;4517,0;3845,0;3376,0;2304,0;2090,0;1913,0;1451,0;1194,0;916,0;861,0;664,0;548,0;486,0;422,0;306,0;288,0;267,0;167,0;157,0;141,0;93,0;85,0;74,0;54,0;49,0;44,0;29,0;26,0;24,0;15,0;8,0;4,0;2,0
