;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39
r2;0,945016575558351;0,9450778234366367;0,9442288265272258;0,9440864093943888;0,9438447792794172;0,9433123938945132;0,9434726489118284;0,9422095567171561;0,941640055986078;0,9408939211578217;0,941397026692752;0,9400607692649582;0,9394467803237139;0,9379954174523757;0,9363024236172331;0,9354968777813313;0,9354613922582325;0,9351625251926314;0,9344336755262824;0,9340873870458755;0,9332683866248381;0,9323705561847874;0,93089869404137;0,9307208372234551;0,9297398520225946;0,9273908951275461;0,9273919990304849;0,9278312387083998;0,926256032887254;0,9250777491610361;0,9240649645562583;0,923720463475237;0,9223069914291209;0,921914159261151;0,9217271583033938;0,9201552726273184;0,9157736190638166;0,9139627792119865;0,9127814471546473
RMSE;4791,30076046993;4788,631421689795;4825,501247036642;4831,658512867849;4842,08724405698;4864,986053211906;4858,104564782874;4912,0813858909805;4936,225306979816;4967,680033501822;4946,492631890144;5002,569412796168;5028,126101523878;5088,027323673235;5157,022129927208;5189,528595227833;5190,955873552717;5202,961197791419;5232,123182370573;5245,9217139386965;5278,412824969771;5313,802989902685;5371,315572725327;5378,223627175472;5416,167302466113;5505,9603847617855;5505,918530031847;5489,239331534104;5548,821950533155;5592,975913210676;5630,651405473086;5643,409484701807;5695,4561247109295;5709,8366809991285;5716,66958706724;5773,785720618303;5930,094456906412;5993,503006536517;6034,509553323721
eqs;7538,0;7031,0;6165,0;5468,0;4861,0;4521,0;3842,0;3377,0;2315,0;2095,0;1913,0;1455,0;1201,0;919,0;866,0;666,0;550,0;488,0;421,0;307,0;290,0;266,0;168,0;158,0;140,0;93,0;86,0;81,0;74,0;54,0;49,0;44,0;29,0;26,0;24,0;15,0;8,0;4,0;2,0
